1675402721106342801,1018.405
1675402721304769051,1018.5509
1675402721509966551,1018.4855
1675402721707551030,1018.213
1675402721904310561,1017.72766
1675402722105282749,1017.46277
1675402722305692124,1017.3772
1675402722506253530,1017.34094
1675402722704952019,1017.3258
1675402722905787436,1017.2788
1675402723106509155,1017.2501
1675402723304576498,1017.24963
1675402723504697905,1017.31714
1675402723704676759,1018.9988
1675402723904484259,1023.15295
1675402724104650509,1027.3209
1675402724304325456,1031.2915
1675402724503952852,1033.7231
1675402724704468946,1035.3951
1675402724904541602,1036.8964
1675402725104538841,1038.1808
1675402725304577643,1039.1932
1675402725505338477,1040.9722
1675402725705045612,1044.9508
1675402725905362904,1052.2983
1675402726104668268,1063.4924
1675402726306393789,1077.9396
1675402726505134153,1104.5525
1675402726705231914,1124.734
1675402726905538632,1144.0531
1675402727104744882,1155.756
1675402727305217434,1161.9589
1675402727505318163,1165.7408
1675402727705467538,1168.6934
1675402727905371445,1171.1825
1675402728105452642,1173.2863
1675402728305079309,1174.9993
1675402728505414986,1176.3461
1675402728704963632,1177.3245
1675402728905275715,1178.0215
1675402729105050455,1178.7074
1675402729305134204,1179.3735
1675402729505176340,1179.9927
1675402729704913683,1180.465
1675402729904884256,1180.7738
1675402730104878006,1181.06
1675402730304932069,1181.436
1675402730504927850,1181.8176
1675402730705021548,1182.1061
1675402730905050454,1182.3627
1675402731104948006,1182.6184
1675402731304999672,1182.9452
1675402731504917537,1183.1553
1675402731704889412,1183.3561
1675402731905416183,1183.5072
1675402732105682016,1183.6191
1675402732305409412,1183.724
1675402732505447953,1183.8242
1675402732705435141,1183.9305
1675402732905470505,1184.0487
1675402733105264932,1184.1688
1675402733305472901,1184.263
1675402733505459515,1184.3047
1675402733705461338,1184.3052
1675402733905572849,1184.3127
1675402734105481859,1184.3387
1675402734305584828,1184.3723
1675402734505666286,1184.4171
1675402734705603890,1184.4647
1675402734905091390,1184.521
1675402735105115713,1184.565
1675402735305113577,1184.5886
1675402735505224358,1184.5851
1675402735705190608,1184.599
1675402735905293317,1184.622
1675402736105322379,1184.6476
1675402736305165712,1184.6659
1675402736505245295,1184.661
1675402736705236962,1184.6483
1675402736905315243,1184.6329
1675402737105472587,1184.6123
1675402737305808941,1184.5975
1675402737505369410,1184.5801
1675402737705418472,1184.5612
1675402737905404878,1184.5385
1675402738105486076,1184.5311
1675402738305489774,1184.5214
1675402738505705920,1184.5162
1675402738705720555,1184.5079
1675402738905760555,1184.498
1675402739105923315,1184.51
1675402739305618471,1184.5239
1675402739505718055,1184.5353
1675402739705490555,1184.5408
1675402739905789044,1184.5372
1675402740105865607,1184.5299
1675402740305827534,1184.5251
1675402740505999096,1184.521
1675402740705799148,1184.5087
1675402740905834356,1184.511
1675402741106075398,1184.5323
1675402741306469148,1184.543
1675402741505796544,1184.5658
1675402741706389512,1184.5896
1675402741906115710,1184.5995
1675402742106182637,1184.6039
1675402742307137168,1184.6018
1675402742506041387,1184.5912
1675402742705766231,1184.5857
1675402742905984147,1184.58
1675402743106062689,1184.5671
1675402743306485137,1184.5781
1675402743506710137,1184.5934
1675402743707352741,1184.6093
1675402743906722480,1184.6262
1675402744106860032,1184.6316
1675402744306874251,1184.633
1675402744507333574,1184.6274
1675402744705966438,1184.6183
1675402744906957219,1184.6249
1675402745106161542,1184.6239
1675402745305813209,1184.6298
1675402745506843521,1184.6251
1675402745706849511,1184.616
1675402745906640084,1184.6136
1675402746107298781,1184.6094
1675402746307019667,1184.6117
1675402746508115292,1184.625
1675402746705813781,1184.6312
1675402746908285969,1184.6476
1675402747108756437,1184.6561
1675402747309186281,1184.6569
1675402747513208468,1184.6561
1675402747709356854,1184.6533
1675402747912920343,1184.6526
1675402748110110291,1184.6616
1675402748310110187,1184.6653
1675402748510459614,1184.6583
1675402748710604145,1184.647
1675402748906730707,1184.6372
1675402749106219353,1184.6273
1675402749306178155,1184.6212
1675402749506783936,1184.619
1675402749706301384,1184.6115
1675402749906791280,1184.6072
1675402750106350551,1184.615
1675402750306030030,1184.6282
1675402750506764144,1184.6237
1675402750707676332,1184.629
1675402750906115759,1184.6292
1675402751107649248,1184.6174
1675402751306543415,1184.6141
1675402751506232581,1184.6165
1675402751707218779,1184.6235
1675402751906202060,1184.6322
1675402752106089560,1184.6376
1675402752306142060,1184.6321
1675402752505809039,1184.6243
1675402752706934300,1184.6204
1675402752907501175,1184.6045
1675402753105841695,1184.5872
1675402753306300133,1184.592
1675402753507112112,1184.5955
1675402753706148049,1184.6056
1675402753906796278,1184.613
1675402754106366539,1184.6112
1675402754306219872,1184.6206
1675402754506541330,1184.632
1675402754706435445,1184.6484
1675402754906552684,1184.6515
1675402755106697840,1184.647
1675402755306408517,1184.6332
1675402755506681747,1184.6309
1675402755706461434,1184.6251
1675402755906639976,1184.6163
1675402756106747319,1184.6172
1675402756306735392,1184.6145
1675402756506416069,1184.6132
1675402756705989871,1184.6107
1675402756907080600,1184.6179
1675402757106692736,1184.6223
1675402757307259715,1184.6241
1675402757506474923,1184.6139
1675402757706684506,1184.6135
1675402757906838673,1184.6033
1675402758106549558,1184.5914
1675402758306362266,1184.5944
1675402758506979714,1184.5961
1675402758706765964,1184.5999
1675402758907028256,1184.6115
1675402759106828464,1184.6188
1675402759306720026,1184.6243
1675402759506690235,1184.6235
1675402759707746432,1184.6185
1675402759906612839,1184.6166
1675402760106632161,1184.6184
1675402760306490963,1184.6195
1675402760506517161,1184.6028
1675402760707328567,1184.6095
1675402760906553932,1184.6082
1675402761106376432,1184.6132
1675402761307310182,1184.6184
1675402761506829765,1184.617
1675402761706220702,1184.6124
1675402761906308359,1184.6133
1675402762107563307,1184.6008
1675402762306519556,1184.6028
1675402762506792161,1184.6171
1675402762707702160,1184.6135
1675402762907189035,1184.6177
1675402763106930494,1184.6104
1675402763306990337,1184.6145
1675402763507361118,1184.62
1675402763707239348,1184.6108
1675402763907207004,1184.6018
1675402764107091952,1184.6051
1675402764306938931,1184.6112
1675402764507327368,1184.6028
1675402764707222316,1184.608
1675402764906953930,1184.6202
1675402765106662785,1184.6292
1675402765306739139,1184.6221
1675402765506472889,1184.6176
1675402765706747055,1184.6062
1675402765906918149,1184.5889
1675402766106692420,1184.5908
1675402766307181430,1184.5825
1675402766506827940,1184.5851
1675402766707192628,1184.5964
1675402766907270805,1184.6044
1675402767107132263,1184.6149
1675402767307186950,1184.6141
1675402767507456950,1184.6146
1675402767707868617,1184.6075
1675402767907513877,1184.6091
1675402768107486013,1184.6152
1675402768307220856,1184.6095
1675402768506979085,1184.6127
1675402768707366481,1184.6096
1675402768907366064,1184.6104
1675402769108856793,1184.6102
1675402769307593616,1184.6106
1675402769507375179,1184.6182
1675402769707980856,1184.6125
1675402769907212158,1184.6161
1675402770107411949,1184.6184
1675402770307952105,1184.6143
1675402770507149605,1184.6062
1675402770707554189,1184.5944
1675402770907069866,1184.6019
1675402771107177157,1184.6104
1675402771307510751,1184.614
1675402771507646115,1184.611
1675402771707825959,1184.6129
1675402771907826897,1184.6252
1675402772107567209,1184.6312
1675402772307339032,1184.6306
1675402772508166584,1184.6207
1675402772707572573,1184.6222
1675402772907689604,1184.6206
1675402773107991115,1184.6172
1675402773307844500,1184.6199
1675402773507339188,1184.6089
1675402773707610646,1184.6144
1675402773908115542,1184.6027
1675402774107763146,1184.6029
1675402774307858198,1184.6035
1675402774507665385,1184.6107
1675402774708114708,1184.6208
1675402774907575437,1184.6237
1675402775107555124,1184.6156
1675402775307505854,1184.604
1675402775507726583,1184.605
1675402775707874343,1184.6047
1675402775907548978,1184.6013
1675402776107726635,1184.5955
1675402776307748822,1184.6014
1675402776507694134,1184.6008
1675402776707643405,1184.5936
1675402776908789499,1184.5989
1675402777107919551,1184.6112
1675402777307479134,1184.6162
1675402777508217936,1184.615
1675402777707959134,1184.6151
1675402777907704394,1184.6173
1675402778108035227,1184.6011
1675402778307577832,1184.5996
1675402778508806165,1184.5933
1675402778707855540,1184.5924
1675402778908482311,1184.5884
1675402779107904706,1184.5927
1675402779307786321,1184.5989
1675402779508039862,1184.6031
1675402779707443039,1184.604
1675402779908052258,1184.6033
1675402780107729133,1184.5995
1675402780307876841,1184.5925
1675402780508838404,1184.5898
1675402780707707518,1184.5917
1675402780908084393,1184.6051
1675402781107603508,1184.608
1675402781307925122,1184.617
1675402781508004810,1184.6165
1675402781708534862,1184.6111
1675402781908074809,1184.6088
1675402782107606893,1184.6106
1675402782308034913,1184.6056
1675402782507987257,1184.6025
1675402782707959861,1184.6024
1675402782908239653,1184.6072
1675402783108267621,1184.6115
1675402783308938767,1184.6145
1675402783508292882,1184.6119
1675402783708651163,1184.6116
1675402783908466736,1184.6204
1675402784108310277,1184.6321
1675402784308521892,1184.636
1675402784508277673,1184.6295
1675402784708321006,1184.6158
1675402784908559444,1184.6178
1675402785108387100,1184.6208
1675402785308067516,1184.6273
1675402785508328714,1184.624
1675402785708776423,1184.6172
1675402785908475589,1184.616
1675402786108434183,1184.6187
1675402786308390797,1184.6244
1675402786508556787,1184.6304
1675402786708329026,1184.6241
1675402786908307776,1184.6183
1675402787108309078,1184.6149
1675402787308209495,1184.6162
1675402787508334130,1184.6141
1675402787708062620,1184.6119
1675402787908734182,1184.6171
1675402788108415380,1184.6248
1675402788307980432,1184.622
1675402788508067880,1184.6195
1675402788708209859,1184.6193
1675402788908392307,1184.6218
1675402789108245900,1184.6273
1675402789308393348,1184.6188
1675402789508362931,1184.619
1675402789708542098,1184.6184
1675402789908556577,1184.6305
1675402790108628296,1184.6283
1675402790308161942,1184.6278
1675402790508544285,1184.6282
1675402790708256577,1184.6276
1675402790908290431,1184.6282
1675402791108586993,1184.6334
1675402791308450795,1184.6254
1675402791508365170,1184.6224
1675402791708505222,1184.6206
1675402791908347097,1184.6204
1675402792108699128,1184.6211
1675402792308604493,1184.6194
1675402792509082045,1184.6195
1675402792708543087,1184.6243
1675402792908867774,1184.6302
1675402793109459284,1184.6288
1675402793308716628,1184.6216
1675402793509116680,1184.6201
1675402793709236211,1184.6243
1675402793909209909,1184.6213
1675402794109233346,1184.6389
1675402794308810690,1184.6417
1675402794509209336,1184.6398
1675402794709355638,1184.6399
1675402794909148190,1184.6427
1675402795109149961,1184.6484
1675402795309419492,1184.6356
1675402795509327200,1184.6276
1675402795709280950,1184.6254
1675402795909219075,1184.6272
1675402796109450325,1184.6184
1675402796309520533,1184.6154
1675402796509319648,1184.6238
1675402796709292043,1184.6302
1675402796909306991,1184.629
1675402797108563866,1184.6343
1675402797308991366,1184.6348
1675402797508718085,1184.6344
1675402797708532043,1184.6256
1675402797909509543,1184.6296
1675402798109316001,1184.6243
1675402798309440584,1184.6282
1675402798509424178,1184.6227
1675402798709472928,1184.6254
1675402798909140220,1184.6335
1675402799109323501,1184.6439
1675402799309699646,1184.6406
1675402799511315271,1184.6293
1675402799709320792,1184.6289
1675402799909955844,1184.6278
1675402800109304646,1184.6289
1675402800309657979,1184.635
1675402800510019021,1184.6365
1675402800709796833,1184.6392
1675402800910278396,1184.6295
1675402801110830635,1184.6284
1675402801310157042,1184.6272
1675402801509890271,1184.6289
1675402801710662250,1184.622
1675402801911174645,1184.6241
1675402802109791208,1184.626
1675402802310281312,1184.6274
1675402802510701312,1184.6326
1675402802711530426,1184.6329
1675402802909832770,1184.6317
1675402803109860843,1184.6315
1675402803309449176,1184.6248
1675402803509594072,1184.6177
1675402803709844020,1184.6082
1675402803909411051,1184.6038
1675402804109443395,1184.6274
1675402804309344020,1184.6251
1675402804509417561,1184.6201
1675402804709831207,1184.634
1675402804909764801,1184.628
1675402805109642821,1184.6318
1675402805310036155,1184.6381
1675402805509707977,1184.6406
1675402805709846779,1184.6288
1675402805910308446,1184.6184
1675402806110129540,1184.6224
1675402806309697977,1184.6288
1675402806510112040,1184.6271
1675402806709938706,1184.629
1675402806910255269,1184.6357
1675402807110192925,1184.638
1675402807309708341,1184.6285
1675402807509612664,1184.6245
1675402807709302768,1184.6244
1675402807910692872,1184.6235
1675402808109967612,1184.6294
1675402808309892143,1184.6318
1675402808510230685,1184.6339
1675402808710975320,1184.6273
1675402808912328653,1184.6274
1675402809110033080,1184.6514
1675402809309619278,1184.657
1675402809509926882,1184.6523
1675402809710511413,1184.6483
1675402809910231049,1184.6365
1675402810109452559,1184.6355
1675402810309941569,1184.631
1675402810510947611,1184.6261
1675402810710768132,1184.6211
1675402810910093340,1184.6284
1675402811110210736,1184.6273
1675402811309858913,1184.6206
1675402811509873236,1184.6252
